"CD_MUN","AREA_KM2","time_taken_min","adt_start"
"2102200",1473.967,0.09,2022-03-28 03:10:39
"2102200",1473.967,0.09,2022-03-28 03:10:41
"2102200",1473.967,0.091,2022-03-28 03:10:46
"2102200",1473.967,0.09,2022-03-28 03:10:48
"2102200",1473.967,0.091,2022-03-28 03:10:52
"2102200",1473.967,0.09,2022-03-28 03:10:54
"2102200",1473.967,0.085,2022-03-28 03:10:58
"2102200",1473.967,0.082,2022-03-28 03:11:08
"2102200",1473.967,0.07,2022-03-28 03:11:17
"2102200",1473.967,0.067,2022-03-28 03:11:23
"2102200",1473.967,0.068,2022-03-28 03:11:28
"2102200",1473.967,0.669,2022-03-28 03:11:01
"2102200",1473.967,0.072,2022-03-28 03:11:54
"2102200",1473.967,0.13,2022-03-28 03:11:54
"2102200",1473.967,0.098,2022-03-28 03:11:59
"2102200",1473.967,0.118,2022-03-28 03:12:02
"2102200",1473.967,0.118,2022-03-28 03:12:06
"2102200",1473.967,0.122,2022-03-28 03:12:09
"2102200",1473.967,0.125,2022-03-28 03:12:13
"2102200",1473.967,0.118,2022-03-28 03:12:17
"2102200",1473.967,0.115,2022-03-28 03:12:21
"2102200",1473.967,0.119,2022-03-28 03:12:24
"2102200",1473.967,0.116,2022-03-28 03:12:28
"2102200",1473.967,0.121,2022-03-28 03:12:32
"2102200",1473.967,0.116,2022-03-28 03:12:35
"2102200",1473.967,0.117,2022-03-28 03:12:39
"2102200",1473.967,0.121,2022-03-28 03:12:43
"2102200",1473.967,0.12,2022-03-28 03:12:47
"2102200",1473.967,0.135,2022-03-28 03:12:50
"2102200",1473.967,0.128,2022-03-28 03:12:54
"2102200",1473.967,0.143,2022-03-28 03:13:00
"2110104",1434.754,0.402,2022-03-28 03:13:25
"2110104",1434.754,0.47,2022-03-28 03:13:50
"2110104",1434.754,0.931,2022-03-28 03:13:26
"2110104",1434.754,0.182,2022-03-28 03:14:25
"2110104",1434.754,0.238,2022-03-28 03:14:25
"2110104",1434.754,0.397,2022-03-28 03:14:44
"2110104",1434.754,0.416,2022-03-28 03:15:10
"2110104",1434.754,0.309,2022-03-28 03:15:43
"2110104",1434.754,1.255,2022-03-28 03:14:47
"2110104",1434.754,0.249,2022-03-28 03:16:04
"2110104",1434.754,0.269,2022-03-28 03:16:04
"2110104",1434.754,0.139,2022-03-28 03:16:23
"2110104",1434.754,0.175,2022-03-28 03:16:32
"2110104",1434.754,0.407,2022-03-28 03:16:22
"2110104",1434.754,0.971,2022-03-28 03:16:52
"2110104",1434.754,0.476,2022-03-28 03:18:11
"2110104",1434.754,0.122,2022-03-28 03:18:44
"2110104",1434.754,0.134,2022-03-28 03:18:53
"2110104",1434.754,0.133,2022-03-28 03:19:03
"2110104",1434.754,0.127,2022-03-28 03:19:12
"2110104",1434.754,0.179,2022-03-28 03:19:23
"2110104",1434.754,0.153,2022-03-28 03:19:35
"2110104",1434.754,1.628,2022-03-28 03:18:13
"2110104",1434.754,0.162,2022-03-28 03:20:14
"2110104",1434.754,0.138,2022-03-28 03:20:27
"2110104",1434.754,1.512,2022-03-28 03:20:07
"2109403",1334.726,0.937,2022-03-28 03:21:59
"2109403",1334.726,0.115,2022-03-28 03:22:56
"2110104",1434.754,1.579,2022-03-28 03:21:53
"2109403",1334.726,0.393,2022-03-28 03:23:04
"2109403",1334.726,0.136,2022-03-28 03:24:06
"2109403",1334.726,0.153,2022-03-28 03:24:06
"2109403",1334.726,0.135,2022-03-28 03:24:15
"2109403",1334.726,0.137,2022-03-28 03:24:17
"2109403",1334.726,0.133,2022-03-28 03:24:24
"2109403",1334.726,0.134,2022-03-28 03:24:26
"2109403",1334.726,0.151,2022-03-28 03:24:33
"2109403",1334.726,0.154,2022-03-28 03:24:34
"2109403",1334.726,0.148,2022-03-28 03:24:45
"2109403",1334.726,0.149,2022-03-28 03:24:45
"2109403",1334.726,0.145,2022-03-28 03:24:54
"2109403",1334.726,0.147,2022-03-28 03:24:55
"2109403",1334.726,0.151,2022-03-28 03:25:06
"2109403",1334.726,0.173,2022-03-28 03:25:06
"2109403",1334.726,0.445,2022-03-28 03:25:19
"2109403",1334.726,0.12,2022-03-28 03:25:49
"2109403",1334.726,0.626,2022-03-28 03:25:20
"2109403",1334.726,0.136,2022-03-28 03:25:56
"2109403",1334.726,0.154,2022-03-28 03:25:59
"2109403",1334.726,0.141,2022-03-28 03:26:06
"2109403",1334.726,0.141,2022-03-28 03:26:10
"2109403",1334.726,0.14,2022-03-28 03:26:16
"2109403",1334.726,0.151,2022-03-28 03:26:18
"2109403",1334.726,0.155,2022-03-28 03:26:24
"2109403",1334.726,0.143,2022-03-28 03:26:28
"2109403",1334.726,0.27,2022-03-28 03:26:38
"2109403",1334.726,0.146,2022-03-28 03:27:17
"2109403",1334.726,0.107,2022-03-28 03:27:28
"2109403",1334.726,0.106,2022-03-28 03:27:35
"2109403",1334.726,0.105,2022-03-28 03:27:43
"2109403",1334.726,0.101,2022-03-28 03:27:50
"2102101",1074.235,0.063,2022-03-28 03:27:57
"2102101",1074.235,0.054,2022-03-28 03:28:02
"2102101",1074.235,0.06,2022-03-28 03:28:05
"2102101",1074.235,0.069,2022-03-28 03:28:10
"2109403",1334.726,0.881,2022-03-28 03:27:21
"2102101",1074.235,0.065,2022-03-28 03:28:15
"2102101",1074.235,0.072,2022-03-28 03:28:15
"2102101",1074.235,0.074,2022-03-28 03:28:19
"2102101",1074.235,0.066,2022-03-28 03:28:21
"2102101",1074.235,0.069,2022-03-28 03:28:25
"2102101",1074.235,0.071,2022-03-28 03:28:25
"2102101",1074.235,0.066,2022-03-28 03:28:29
"2102101",1074.235,0.071,2022-03-28 03:28:30
"2102101",1074.235,0.067,2022-03-28 03:28:33
"2102101",1074.235,0.068,2022-03-28 03:28:35
"2102101",1074.235,0.065,2022-03-28 03:28:37
"2102101",1074.235,0.082,2022-03-28 03:28:40
"2102101",1074.235,0.075,2022-03-28 03:28:41
"2102101",1074.235,0.073,2022-03-28 03:28:45
"2102101",1074.235,0.069,2022-03-28 03:28:46
"2102101",1074.235,0.076,2022-03-28 03:28:50
"2102101",1074.235,0.078,2022-03-28 03:28:51
"2102101",1074.235,0.084,2022-03-28 03:28:57
"2102101",1074.235,0.084,2022-03-28 03:28:57
"2102101",1074.235,0.087,2022-03-28 03:29:02
"2102101",1074.235,0.083,2022-03-28 03:29:03
"2102101",1074.235,0.096,2022-03-28 03:29:20
"2102101",1074.235,0.08,2022-03-28 03:29:26
"2102101",1074.235,0.065,2022-03-28 03:29:33
"2102101",1074.235,0.068,2022-03-28 03:29:37
"2102101",1074.235,0.071,2022-03-28 03:29:41
"2102101",1074.235,0.446,2022-03-28 03:29:20
"2102101",1074.235,0.084,2022-03-28 03:29:46
"2102101",1074.235,0.086,2022-03-28 03:29:47
"2102101",1074.235,0.086,2022-03-28 03:29:51
"2102101",1074.235,0.085,2022-03-28 03:29:53
"2102101",1074.235,0.089,2022-03-28 03:29:57
"2110609",1006.92,0.077,2022-03-28 03:30:00
"2110609",1006.92,0.077,2022-03-28 03:30:02
"2110609",1006.92,0.079,2022-03-28 03:30:05
"2110609",1006.92,0.074,2022-03-28 03:30:07
"2110609",1006.92,0.067,2022-03-28 03:30:10
"2110609",1006.92,0.063,2022-03-28 03:30:12
"2110609",1006.92,0.076,2022-03-28 03:30:15
"2110609",1006.92,0.08,2022-03-28 03:30:16
"2110609",1006.92,0.075,2022-03-28 03:30:19
"2110609",1006.92,0.085,2022-03-28 03:30:22
"2110609",1006.92,0.088,2022-03-28 03:30:24
"2110609",1006.92,0.082,2022-03-28 03:30:27
"2110609",1006.92,0.088,2022-03-28 03:30:30
"2110609",1006.92,0.089,2022-03-28 03:30:32
"2110609",1006.92,0.084,2022-03-28 03:30:35
"2110609",1006.92,0.086,2022-03-28 03:30:37
"2110609",1006.92,0.088,2022-03-28 03:30:40
"2110609",1006.92,0.09,2022-03-28 03:30:42
"2110609",1006.92,0.078,2022-03-28 03:30:46
"2110609",1006.92,0.121,2022-03-28 03:30:48
"2110609",1006.92,0.081,2022-03-28 03:30:52
"2110609",1006.92,0.09,2022-03-28 03:30:56
"2110609",1006.92,0.093,2022-03-28 03:30:57
"2110609",1006.92,0.109,2022-03-28 03:31:02
"2110609",1006.92,0.103,2022-03-28 03:31:02
"2110609",1006.92,0.109,2022-03-28 03:31:10
"2110609",1006.92,0.106,2022-03-28 03:31:11
"2110609",1006.92,0.089,2022-03-28 03:31:17
"2110609",1006.92,0.092,2022-03-28 03:31:18
