"CD_MUN","AREA_KM2","time_taken_min","adt_start"
"1502954",2956.69,3.817,2022-03-28 14:19:17
"1502954",2956.69,0.857,2022-03-28 14:23:06
"1502954",2956.69,4.086,2022-03-28 14:24:01
"1502954",2956.69,0.66,2022-03-28 14:28:07
"1502954",2956.69,3.494,2022-03-28 14:28:47
"1502954",2956.69,0.644,2022-03-28 14:32:17
"1502954",2956.69,1.039,2022-03-28 14:32:56
"1502954",2956.69,1.763,2022-03-28 14:34:10
"1502954",2956.69,1.423,2022-03-28 14:35:56
"1502954",2956.69,3.183,2022-03-28 14:37:29
"1502954",2956.69,3.866,2022-03-28 14:40:46
"1502954",2956.69,0.257,2022-03-28 14:44:38
"1502954",2956.69,0.949,2022-03-28 14:44:54
"1502954",2956.69,2.39,2022-03-28 14:45:58
"1501253",2956.649,0.369,2022-03-28 14:48:33
"1501253",2956.649,0.578,2022-03-28 14:48:55
"1501253",2956.649,1.91,2022-03-28 14:49:30
"1501253",2956.649,0.161,2022-03-28 14:51:25
"1501253",2956.649,0.302,2022-03-28 14:51:35
"1501253",2956.649,3.121,2022-03-28 14:51:54
"1501253",2956.649,0.152,2022-03-28 14:55:02
"1501253",2956.649,0.972,2022-03-28 14:55:11
"1501253",2956.649,2.139,2022-03-28 14:56:22
"1501253",2956.649,0.151,2022-03-28 14:58:30
"1501253",2956.649,0.416,2022-03-28 14:58:39
"1501253",2956.649,2.222,2022-03-28 14:59:06
"1501253",2956.649,0.353,2022-03-28 15:01:19
"1501253",2956.649,0.621,2022-03-28 15:01:40
"1501253",2956.649,0.561,2022-03-28 15:02:18
"1501253",2956.649,0.115,2022-03-28 15:02:51
"1501253",2956.649,0.333,2022-03-28 15:02:58
"1501253",2956.649,2.218,2022-03-28 15:03:19
"1501253",2956.649,0.244,2022-03-28 15:05:34
"1501253",2956.649,0.625,2022-03-28 15:05:48
"1501253",2956.649,1.209,2022-03-28 15:06:36
"1501253",2956.649,0.335,2022-03-28 15:07:48
"1501253",2956.649,2.053,2022-03-28 15:08:09
"1501253",2956.649,0.329,2022-03-28 15:10:13
"1501253",2956.649,0.271,2022-03-28 15:10:33
"1501253",2956.649,1.255,2022-03-28 15:10:49
"1501253",2956.649,0.171,2022-03-28 15:12:05
"1501253",2956.649,0.283,2022-03-28 15:12:15
"1501253",2956.649,1.113,2022-03-28 15:12:32
"1501253",2956.649,0.292,2022-03-28 15:13:39
"1501253",2956.649,1.878,2022-03-28 15:13:57
"1501253",2956.649,0.214,2022-03-28 15:15:50
"1501253",2956.649,0.398,2022-03-28 15:16:03
"1501253",2956.649,1.568,2022-03-28 15:16:27
"1501253",2956.649,0.526,2022-03-28 15:18:01
"1501253",2956.649,1.484,2022-03-28 15:18:39
"5108501",2953.978,0.26,2022-03-28 15:20:08
"5108501",2953.978,1.554,2022-03-28 15:20:23
"5108501",2953.978,0.278,2022-03-28 15:21:57
"5108501",2953.978,0.704,2022-03-28 15:22:13
"5108501",2953.978,1.574,2022-03-28 15:23:11
