"CD_MUN","AREA_KM2","time_taken_min","adt_start"
"5103361",2684.256,0.997,2022-03-29 07:22:32
"5103361",2684.256,0.592,2022-03-29 07:23:32
"5103361",2684.256,0.723,2022-03-29 07:24:07
"5103361",2684.256,0.97,2022-03-29 07:24:51
"5103361",2684.256,0.728,2022-03-29 07:25:50
"5103361",2684.256,0.755,2022-03-29 07:26:35
"5103361",2684.256,0.908,2022-03-29 07:27:20
"5103361",2684.256,0.453,2022-03-29 07:28:15
"5103361",2684.256,1.784,2022-03-29 07:28:42
"5103361",2684.256,1.127,2022-03-29 07:30:29
"5103361",2684.256,0.682,2022-03-29 07:31:37
"5103361",2684.256,0.496,2022-03-29 07:32:18
"5103361",2684.256,0.348,2022-03-29 07:32:48
"5103361",2684.256,0.531,2022-03-29 07:33:09
"5103361",2684.256,0.982,2022-03-29 07:33:41
"5103361",2684.256,0.549,2022-03-29 07:34:40
"5103361",2684.256,0.489,2022-03-29 07:35:14
"5103361",2684.256,0.353,2022-03-29 07:35:44
"5103361",2684.256,0.809,2022-03-29 07:36:08
"5103361",2684.256,0.361,2022-03-29 07:36:56
"5103361",2684.256,0.385,2022-03-29 07:37:18
"5103361",2684.256,0.408,2022-03-29 07:37:41
"5103361",2684.256,0.433,2022-03-29 07:38:06
"5103361",2684.256,0.226,2022-03-29 07:38:33
"5103361",2684.256,0.389,2022-03-29 07:38:46
"2102036",2676.98,0.332,2022-03-29 07:39:10
"2102036",2676.98,0.188,2022-03-29 07:39:30
"2102036",2676.98,0.084,2022-03-29 07:39:41
"2102036",2676.98,1.205,2022-03-29 07:39:46
"2102036",2676.98,0.076,2022-03-29 07:40:59
"2102036",2676.98,0.091,2022-03-29 07:41:03
"2102036",2676.98,0.088,2022-03-29 07:41:09
"2102036",2676.98,0.092,2022-03-29 07:41:14
"2102036",2676.98,0.071,2022-03-29 07:41:20
"2102036",2676.98,0.089,2022-03-29 07:41:24
"2102036",2676.98,0.204,2022-03-29 07:41:29
"2102036",2676.98,0.075,2022-03-29 07:41:41
"2102036",2676.98,0.496,2022-03-29 07:41:46
"2102036",2676.98,0.12,2022-03-29 07:42:16
"2102036",2676.98,0.21,2022-03-29 07:42:23
"2102036",2676.98,0.117,2022-03-29 07:42:36
"2102036",2676.98,0.139,2022-03-29 07:42:43
"2102036",2676.98,0.223,2022-03-29 07:42:51
"2102036",2676.98,0.12,2022-03-29 07:43:04
"2102036",2676.98,0.22,2022-03-29 07:43:12
"2102036",2676.98,0.102,2022-03-29 07:43:25
"2102036",2676.98,0.157,2022-03-29 07:43:31
"2102036",2676.98,0.129,2022-03-29 07:43:40
"2102036",2676.98,0.353,2022-03-29 07:43:49
"2102036",2676.98,0.401,2022-03-29 07:44:10
"2102036",2676.98,0.898,2022-03-29 07:44:34
"2102036",2676.98,0.124,2022-03-29 07:45:28
"2102036",2676.98,0.219,2022-03-29 07:45:36
"2102036",2676.98,0.124,2022-03-29 07:45:49
"2102036",2676.98,0.169,2022-03-29 07:45:57
"2102036",2676.98,0.113,2022-03-29 07:46:07
"2102036",2676.98,0.114,2022-03-29 07:46:19
"2102036",2676.98,0.154,2022-03-29 07:46:26
"2102036",2676.98,0.114,2022-03-29 07:46:35
"2102036",2676.98,0.119,2022-03-29 07:46:42
"2102036",2676.98,0.101,2022-03-29 07:46:49
"1715101",2671.773,0.196,2022-03-29 07:46:55
"1715101",2671.773,0.747,2022-03-29 07:47:07
"1715101",2671.773,0.362,2022-03-29 07:47:52
"1715101",2671.773,0.461,2022-03-29 07:48:14
"1715101",2671.773,0.507,2022-03-29 07:48:42
"1715101",2671.773,1.604,2022-03-29 07:49:13
"1715101",2671.773,1.321,2022-03-29 07:50:51
"1715101",2671.773,0.558,2022-03-29 07:52:10
"1715101",2671.773,0.521,2022-03-29 07:52:44
"1715101",2671.773,0.569,2022-03-29 07:53:19
"1715101",2671.773,0.892,2022-03-29 07:53:53
"1715101",2671.773,0.276,2022-03-29 07:54:47
"1715101",2671.773,1.267,2022-03-29 07:55:03
"1715101",2671.773,0.748,2022-03-29 07:56:20
"1715101",2671.773,1.11,2022-03-29 07:57:05
"1715101",2671.773,0.794,2022-03-29 07:58:12
"1715101",2671.773,0.525,2022-03-29 07:59:00
"1715101",2671.773,0.952,2022-03-29 07:59:31
"1715101",2671.773,1,2022-03-29 08:00:29
"1715101",2671.773,0.713,2022-03-29 08:01:29
"1715101",2671.773,0.783,2022-03-29 08:02:11
"1715101",2671.773,0.979,2022-03-29 08:03:00
"1715101",2671.773,1.52,2022-03-29 08:04:00
"1715101",2671.773,1.572,2022-03-29 08:05:31
"1715101",2671.773,0.582,2022-03-29 08:07:06
"1715101",2671.773,0.93,2022-03-29 08:07:42
"1715101",2671.773,0.335,2022-03-29 08:08:38
"1715101",2671.773,0.795,2022-03-29 08:08:58
"1715101",2671.773,0.494,2022-03-29 08:09:46
"1715101",2671.773,0.697,2022-03-29 08:10:16
"1715101",2671.773,0.725,2022-03-29 08:10:57
"1715101",2671.773,0.539,2022-03-29 08:11:41
"1715101",2671.773,0.606,2022-03-29 08:12:14
"1715101",2671.773,0.72,2022-03-29 08:12:50
"1715101",2671.773,0.554,2022-03-29 08:13:34
"1715101",2671.773,1.438,2022-03-29 08:14:07
"1713205",2663.745,0.594,2022-03-29 08:15:34
"1713205",2663.745,0.546,2022-03-29 08:16:09
"1713205",2663.745,1.001,2022-03-29 08:16:42
"1713205",2663.745,0.132,2022-03-29 08:17:50
"1713205",2663.745,0.279,2022-03-29 08:17:58
"1713205",2663.745,0.658,2022-03-29 08:18:15
"1713205",2663.745,0.269,2022-03-29 08:18:54
"1713205",2663.745,0.565,2022-03-29 08:19:11
"1713205",2663.745,0.277,2022-03-29 08:19:45
"1713205",2663.745,0.433,2022-03-29 08:20:02
"1713205",2663.745,0.425,2022-03-29 08:20:28
"1713205",2663.745,0.888,2022-03-29 08:20:54
"1713205",2663.745,0.945,2022-03-29 08:21:47
"1713205",2663.745,0.307,2022-03-29 08:22:44
"1713205",2663.745,0.396,2022-03-29 08:23:02
"1713205",2663.745,0.571,2022-03-29 08:23:26
"1713205",2663.745,0.182,2022-03-29 08:24:11
"1713205",2663.745,0.28,2022-03-29 08:24:21
"1713205",2663.745,0.497,2022-03-29 08:24:38
"1713205",2663.745,0.231,2022-03-29 08:25:08
"1713205",2663.745,0.361,2022-03-29 08:25:22
"1713205",2663.745,0.464,2022-03-29 08:25:44
"1713205",2663.745,0.478,2022-03-29 08:26:13
"1713205",2663.745,0.784,2022-03-29 08:26:42
"1713205",2663.745,0.673,2022-03-29 08:27:29
"1713205",2663.745,0.631,2022-03-29 08:28:10
"1713205",2663.745,0.299,2022-03-29 08:28:48
"1713205",2663.745,0.387,2022-03-29 08:29:06
"1713205",2663.745,0.442,2022-03-29 08:29:30
"1713205",2663.745,0.356,2022-03-29 08:30:18
"1713205",2663.745,0.565,2022-03-29 08:30:40
"1713205",2663.745,0.155,2022-03-29 08:31:47
"1713205",2663.745,0.199,2022-03-29 08:31:56
"1713205",2663.745,1.02,2022-03-29 08:32:08
"1713205",2663.745,0.557,2022-03-29 08:33:10
"1713205",2663.745,0.478,2022-03-29 08:33:43
"1100403",2651.822,0.26,2022-03-29 08:34:12
"1100403",2651.822,0.253,2022-03-29 08:34:28
"1100403",2651.822,0.52,2022-03-29 08:34:43
"1100403",2651.822,0.206,2022-03-29 08:35:14
"1100403",2651.822,0.366,2022-03-29 08:35:27
"1100403",2651.822,0.289,2022-03-29 08:35:49
"1100403",2651.822,0.509,2022-03-29 08:36:06
"1100403",2651.822,0.626,2022-03-29 08:36:37
"1100403",2651.822,0.224,2022-03-29 08:37:15
"1100403",2651.822,0.379,2022-03-29 08:37:29
"1100403",2651.822,0.542,2022-03-29 08:37:52
"1100403",2651.822,1.362,2022-03-29 08:38:24
"1100403",2651.822,0.142,2022-03-29 08:39:52
"1100403",2651.822,0.318,2022-03-29 08:40:01
"1100403",2651.822,0.31,2022-03-29 08:40:20
"1100403",2651.822,0.289,2022-03-29 08:40:40
"1100403",2651.822,0.361,2022-03-29 08:40:57
"1100403",2651.822,0.178,2022-03-29 08:41:19
"1100403",2651.822,0.324,2022-03-29 08:41:29
"1100403",2651.822,0.295,2022-03-29 08:41:49
"1100403",2651.822,0.34,2022-03-29 08:42:07
"1100403",2651.822,0.518,2022-03-29 08:42:27
"1100403",2651.822,0.536,2022-03-29 08:42:59
"1100403",2651.822,0.338,2022-03-29 08:43:32
"1100403",2651.822,0.315,2022-03-29 08:43:52
"1100403",2651.822,0.538,2022-03-29 08:44:11
"1100403",2651.822,0.39,2022-03-29 08:44:43
"1100403",2651.822,0.268,2022-03-29 08:45:07
"1100403",2651.822,0.416,2022-03-29 08:45:23
"1100403",2651.822,0.357,2022-03-29 08:45:48
"1100403",2651.822,0.246,2022-03-29 08:46:09
"1100403",2651.822,0.222,2022-03-29 08:46:24
"1100403",2651.822,1.069,2022-03-29 08:46:38
"1100403",2651.822,1.122,2022-03-29 08:47:42
"1100403",2651.822,0.317,2022-03-29 08:48:49
"1100403",2651.822,0.919,2022-03-29 08:49:11
"1715705",2639.016,0.218,2022-03-29 08:50:07
"1715705",2639.016,0.557,2022-03-29 08:50:20
"1715705",2639.016,0.383,2022-03-29 08:50:53
"1715705",2639.016,0.241,2022-03-29 08:51:17
"1715705",2639.016,0.48,2022-03-29 08:51:31
"1715705",2639.016,0.227,2022-03-29 08:52:00
"1715705",2639.016,0.589,2022-03-29 08:52:14
"1715705",2639.016,0.413,2022-03-29 08:52:49
"1715705",2639.016,1.066,2022-03-29 08:53:14
"1715705",2639.016,0.581,2022-03-29 08:54:18
"1715705",2639.016,0.145,2022-03-29 08:54:59
"1715705",2639.016,0.446,2022-03-29 08:55:07
"1715705",2639.016,1.067,2022-03-29 08:55:34
"1715705",2639.016,2.068,2022-03-29 08:57:15
"1715705",2639.016,0.451,2022-03-29 08:59:19
"1715705",2639.016,0.526,2022-03-29 08:59:46
"1715705",2639.016,0.592,2022-03-29 09:00:18
"1715705",2639.016,0.596,2022-03-29 09:00:54
"1715705",2639.016,0.362,2022-03-29 09:01:31
"1715705",2639.016,0.37,2022-03-29 09:01:52
"1715705",2639.016,0.531,2022-03-29 09:02:15
"1715705",2639.016,2.337,2022-03-29 09:02:47
"1715705",2639.016,0.251,2022-03-29 09:05:19
"1715705",2639.016,0.28,2022-03-29 09:05:47
"1715705",2639.016,0.492,2022-03-29 09:06:04
"1715705",2639.016,0.95,2022-03-29 09:06:34
"1715705",2639.016,1.033,2022-03-29 09:07:31
"1715705",2639.016,1.273,2022-03-29 09:08:33
"1715705",2639.016,1.294,2022-03-29 09:09:51
"1715705",2639.016,0.638,2022-03-29 09:11:15
"1715705",2639.016,0.768,2022-03-29 09:11:53
"1715705",2639.016,1.214,2022-03-29 09:12:39
"1715705",2639.016,0.679,2022-03-29 09:13:52
"1715705",2639.016,0.965,2022-03-29 09:14:33
"1715705",2639.016,0.667,2022-03-29 09:15:31
"1715705",2639.016,0.663,2022-03-29 09:16:11
"1301159",2627.474,0.709,2022-03-29 09:16:53
"1301159",2627.474,1.037,2022-03-29 09:17:36
"1301159",2627.474,0.422,2022-03-29 09:18:38
"1301159",2627.474,0.925,2022-03-29 09:19:05
"1301159",2627.474,0.957,2022-03-29 09:20:01
"1301159",2627.474,0.488,2022-03-29 09:20:59
"1301159",2627.474,0.417,2022-03-29 09:21:28
"1301159",2627.474,0.509,2022-03-29 09:21:53
"1301159",2627.474,0.552,2022-03-29 09:22:24
"1301159",2627.474,0.359,2022-03-29 09:22:57
"1301159",2627.474,0.434,2022-03-29 09:23:19
"1301159",2627.474,0.208,2022-03-29 09:23:45
"1301159",2627.474,0.53,2022-03-29 09:23:57
"1301159",2627.474,0.52,2022-03-29 09:24:29
"1301159",2627.474,0.326,2022-03-29 09:25:01
"1301159",2627.474,0.919,2022-03-29 09:25:20
"1301159",2627.474,0.241,2022-03-29 09:26:15
"1301159",2627.474,0.562,2022-03-29 09:26:30
"1301159",2627.474,0.647,2022-03-29 09:27:04
"1301159",2627.474,0.358,2022-03-29 09:27:43
"1301159",2627.474,1.379,2022-03-29 09:28:04
"1301159",2627.474,0.267,2022-03-29 09:29:27
"1301159",2627.474,0.364,2022-03-29 09:29:43
"1301159",2627.474,0.547,2022-03-29 09:30:05
"1301159",2627.474,0.262,2022-03-29 09:30:38
"1301159",2627.474,0.675,2022-03-29 09:30:54
"1301159",2627.474,0.469,2022-03-29 09:31:34
"1301159",2627.474,0.43,2022-03-29 09:32:03
"1301159",2627.474,0.802,2022-03-29 09:32:29
"1301159",2627.474,0.257,2022-03-29 09:33:28
"1301159",2627.474,0.725,2022-03-29 09:33:44
"1301159",2627.474,0.564,2022-03-29 09:34:28
"1301159",2627.474,1.147,2022-03-29 09:35:02
"1301159",2627.474,0.949,2022-03-29 09:36:22
"1301159",2627.474,0.714,2022-03-29 09:37:19
"1301159",2627.474,0.367,2022-03-29 09:38:09
"1702208",2621.877,0.577,2022-03-29 09:38:31
"1702208",2621.877,0.253,2022-03-29 09:39:06
"1702208",2621.877,0.326,2022-03-29 09:39:21
"1702208",2621.877,0.321,2022-03-29 09:39:41
"1702208",2621.877,0.603,2022-03-29 09:40:04
"1702208",2621.877,0.889,2022-03-29 09:40:40
"1702208",2621.877,0.394,2022-03-29 09:41:36
"1702208",2621.877,0.693,2022-03-29 09:41:59
"1702208",2621.877,0.565,2022-03-29 09:42:41
"1702208",2621.877,0.454,2022-03-29 09:43:15
"1702208",2621.877,0.687,2022-03-29 09:43:43
"1702208",2621.877,0.421,2022-03-29 09:44:24
"1702208",2621.877,0.508,2022-03-29 09:44:54
"1702208",2621.877,0.663,2022-03-29 09:45:24
"1702208",2621.877,0.942,2022-03-29 09:46:04
"1702208",2621.877,0.669,2022-03-29 09:47:01
"1702208",2621.877,0.355,2022-03-29 09:47:42
"1702208",2621.877,1.041,2022-03-29 09:48:04
"1702208",2621.877,1.054,2022-03-29 09:49:06
"1702208",2621.877,0.598,2022-03-29 09:50:10
"1702208",2621.877,0.489,2022-03-29 09:51:10
"1702208",2621.877,0.598,2022-03-29 09:51:40
"1702208",2621.877,0.711,2022-03-29 09:52:16
"1702208",2621.877,1.028,2022-03-29 09:52:59
"1702208",2621.877,0.697,2022-03-29 09:54:01
"1702208",2621.877,0.567,2022-03-29 09:54:43
"1702208",2621.877,0.926,2022-03-29 09:55:17
"1702208",2621.877,1.103,2022-03-29 09:56:14
"1702208",2621.877,1.582,2022-03-29 09:57:21
"1702208",2621.877,0.477,2022-03-29 09:58:56
"1702208",2621.877,0.586,2022-03-29 09:59:25
"1702208",2621.877,1.282,2022-03-29 10:00:01
"1702208",2621.877,0.809,2022-03-29 10:01:26
"1702208",2621.877,1.068,2022-03-29 10:02:16
"1702208",2621.877,0.834,2022-03-29 10:03:20
"1702208",2621.877,1.37,2022-03-29 10:04:10
"1721109",2605.037,1.038,2022-03-29 10:05:34
"1721109",2605.037,0.312,2022-03-29 10:06:37
"1721109",2605.037,0.158,2022-03-29 10:06:55
"1721109",2605.037,0.18,2022-03-29 10:07:05
"1721109",2605.037,0.326,2022-03-29 10:07:16
"1721109",2605.037,0.135,2022-03-29 10:07:40
"1721109",2605.037,0.231,2022-03-29 10:07:48
"1721109",2605.037,0.174,2022-03-29 10:08:02
"1721109",2605.037,0.156,2022-03-29 10:08:13
"1721109",2605.037,0.197,2022-03-29 10:08:22
"1721109",2605.037,0.398,2022-03-29 10:08:34
"1721109",2605.037,0.146,2022-03-29 10:09:00
"1721109",2605.037,0.168,2022-03-29 10:09:09
"1721109",2605.037,0.172,2022-03-29 10:09:19
"1721109",2605.037,0.187,2022-03-29 10:09:29
"1721109",2605.037,0.147,2022-03-29 10:09:41
"1721109",2605.037,0.145,2022-03-29 10:09:50
"1721109",2605.037,0.189,2022-03-29 10:09:59
"1721109",2605.037,0.309,2022-03-29 10:10:13
"1721109",2605.037,0.245,2022-03-29 10:10:32
"1721109",2605.037,0.287,2022-03-29 10:10:47
"1721109",2605.037,0.327,2022-03-29 10:11:04
"1721109",2605.037,0.135,2022-03-29 10:11:26
"1721109",2605.037,0.255,2022-03-29 10:11:34
"1721109",2605.037,0.406,2022-03-29 10:11:50
"1721109",2605.037,0.309,2022-03-29 10:12:15
"1721109",2605.037,0.286,2022-03-29 10:12:33
"1721109",2605.037,0.465,2022-03-29 10:12:51
"1721109",2605.037,0.195,2022-03-29 10:13:19
"1721109",2605.037,0.171,2022-03-29 10:13:30
"1721109",2605.037,0.248,2022-03-29 10:13:41
"1721109",2605.037,0.397,2022-03-29 10:13:56
"1721109",2605.037,0.336,2022-03-29 10:14:20
"1721109",2605.037,0.234,2022-03-29 10:14:40
"1721109",2605.037,0.284,2022-03-29 10:14:54
"1721109",2605.037,0.202,2022-03-29 10:15:11
"1200807",2604.897,0.2,2022-03-29 10:15:24
"1200807",2604.897,0.204,2022-03-29 10:15:36
"1200807",2604.897,0.389,2022-03-29 10:15:48
"1200807",2604.897,0.519,2022-03-29 10:16:12
"1200807",2604.897,0.469,2022-03-29 10:16:43
"1200807",2604.897,0.171,2022-03-29 10:17:11
"1200807",2604.897,0.341,2022-03-29 10:17:21
"1200807",2604.897,0.164,2022-03-29 10:17:42
"1200807",2604.897,0.352,2022-03-29 10:17:56
"1200807",2604.897,0.376,2022-03-29 10:18:17
"1200807",2604.897,0.338,2022-03-29 10:18:40
"1200807",2604.897,0.273,2022-03-29 10:19:00
"1200807",2604.897,0.25,2022-03-29 10:19:17
"1200807",2604.897,0.268,2022-03-29 10:19:32
"1200807",2604.897,0.402,2022-03-29 10:19:48
"1200807",2604.897,0.508,2022-03-29 10:20:12
"1200807",2604.897,0.58,2022-03-29 10:20:43
"1200807",2604.897,0.225,2022-03-29 10:21:18
"1200807",2604.897,0.447,2022-03-29 10:21:32
"1200807",2604.897,0.128,2022-03-29 10:22:27
"1200807",2604.897,0.3,2022-03-29 10:22:34
"1200807",2604.897,0.309,2022-03-29 10:22:52
"1200807",2604.897,0.146,2022-03-29 10:23:11
"1200807",2604.897,0.337,2022-03-29 10:23:20
"1200807",2604.897,0.942,2022-03-29 10:23:40
"1200807",2604.897,0.252,2022-03-29 10:24:37
"1200807",2604.897,0.169,2022-03-29 10:24:52
"1200807",2604.897,0.121,2022-03-29 10:25:02
"1200807",2604.897,0.533,2022-03-29 10:25:09
"1200807",2604.897,0.222,2022-03-29 10:25:42
"1200807",2604.897,0.51,2022-03-29 10:25:55
"1200807",2604.897,0.184,2022-03-29 10:26:26
"1200807",2604.897,0.173,2022-03-29 10:26:38
"1200807",2604.897,0.361,2022-03-29 10:26:48
"1200807",2604.897,0.161,2022-03-29 10:27:10
"1200807",2604.897,0.215,2022-03-29 10:27:21
"2112407",2592.173,0.199,2022-03-29 10:27:34
"2112407",2592.173,0.434,2022-03-29 10:27:46
"2112407",2592.173,0.303,2022-03-29 10:28:12
"2112407",2592.173,0.184,2022-03-29 10:28:30
"2112407",2592.173,0.262,2022-03-29 10:28:41
"2112407",2592.173,0.379,2022-03-29 10:28:57
"2112407",2592.173,0.179,2022-03-29 10:29:20
"2112407",2592.173,0.209,2022-03-29 10:29:31
"2112407",2592.173,0.256,2022-03-29 10:29:44
"2112407",2592.173,0.324,2022-03-29 10:29:59
"2112407",2592.173,0.218,2022-03-29 10:30:18
"2112407",2592.173,0.213,2022-03-29 10:30:32
"2112407",2592.173,0.33,2022-03-29 10:30:45
"2112407",2592.173,0.277,2022-03-29 10:31:04
"2112407",2592.173,0.322,2022-03-29 10:31:21
"2112407",2592.173,0.436,2022-03-29 10:31:43
"2112407",2592.173,0.356,2022-03-29 10:32:09
"2112407",2592.173,0.313,2022-03-29 10:32:31
"2112407",2592.173,0.512,2022-03-29 10:32:50
"2112407",2592.173,0.517,2022-03-29 10:33:21
"2112407",2592.173,0.477,2022-03-29 10:33:52
"2112407",2592.173,0.293,2022-03-29 10:34:21
"2112407",2592.173,0.496,2022-03-29 10:34:38
"2112407",2592.173,0.456,2022-03-29 10:35:08
"2112407",2592.173,0.372,2022-03-29 10:35:36
"2112407",2592.173,1.178,2022-03-29 10:35:58
"2112407",2592.173,1.197,2022-03-29 10:37:10
"2112407",2592.173,0.853,2022-03-29 10:38:22
"2112407",2592.173,0.503,2022-03-29 10:39:14
"2112407",2592.173,0.361,2022-03-29 10:39:45
"2112407",2592.173,0.439,2022-03-29 10:40:07
"2112407",2592.173,0.447,2022-03-29 10:40:33
"2112407",2592.173,0.435,2022-03-29 10:41:00
"2112407",2592.173,0.293,2022-03-29 10:41:26
"2112407",2592.173,0.231,2022-03-29 10:41:44
"2112407",2592.173,0.317,2022-03-29 10:41:58
"1300680",2589.407,0.438,2022-03-29 10:42:17
"1300680",2589.407,0.323,2022-03-29 10:42:44
"1300680",2589.407,0.326,2022-03-29 10:43:03
"1300680",2589.407,0.237,2022-03-29 10:43:23
"1300680",2589.407,0.362,2022-03-29 10:43:37
"1300680",2589.407,0.177,2022-03-29 10:43:59
"1300680",2589.407,0.432,2022-03-29 10:44:10
"1300680",2589.407,0.262,2022-03-29 10:44:36
"1300680",2589.407,1.031,2022-03-29 10:44:52
"1300680",2589.407,0.201,2022-03-29 10:45:54
"1300680",2589.407,0.933,2022-03-29 10:46:06
"1300680",2589.407,0.302,2022-03-29 10:47:02
"1300680",2589.407,0.669,2022-03-29 10:47:20
"1300680",2589.407,0.36,2022-03-29 10:48:01
"1300680",2589.407,0.563,2022-03-29 10:48:22
"1300680",2589.407,0.311,2022-03-29 10:48:56
"1300680",2589.407,0.575,2022-03-29 10:49:15
"1300680",2589.407,0.88,2022-03-29 10:49:54
"1300680",2589.407,0.348,2022-03-29 10:50:47
"1300680",2589.407,0.321,2022-03-29 10:51:08
"1300680",2589.407,1.198,2022-03-29 10:51:27
"1300680",2589.407,0.341,2022-03-29 10:52:39
"1300680",2589.407,0.906,2022-03-29 10:53:00
"1300680",2589.407,0.189,2022-03-29 10:54:01
"1300680",2589.407,0.694,2022-03-29 10:54:12
"1300680",2589.407,0.377,2022-03-29 10:54:54
"1300680",2589.407,0.545,2022-03-29 10:55:17
"1300680",2589.407,0.239,2022-03-29 10:55:50
"1300680",2589.407,0.95,2022-03-29 10:56:04
"1300680",2589.407,0.386,2022-03-29 10:57:01
"1300680",2589.407,0.696,2022-03-29 10:57:24
"1300680",2589.407,0.58,2022-03-29 10:58:06
"1300680",2589.407,0.186,2022-03-29 10:58:50
"1300680",2589.407,1.042,2022-03-29 10:59:01
"1300680",2589.407,0.41,2022-03-29 11:00:04
"1300680",2589.407,0.788,2022-03-29 11:00:28
"1101450",2548.683,0.318,2022-03-29 11:01:16
"1101450",2548.683,0.237,2022-03-29 11:01:35
"1101450",2548.683,0.111,2022-03-29 11:01:53
"1101450",2548.683,0.178,2022-03-29 11:01:59
"1101450",2548.683,0.16,2022-03-29 11:02:10
"1101450",2548.683,0.15,2022-03-29 11:02:20
"1101450",2548.683,0.193,2022-03-29 11:02:29
"1101450",2548.683,0.127,2022-03-29 11:02:40
"1101450",2548.683,0.163,2022-03-29 11:02:48
"1101450",2548.683,0.153,2022-03-29 11:02:58
"1101450",2548.683,0.129,2022-03-29 11:03:07
"1101450",2548.683,0.549,2022-03-29 11:03:15
"1101450",2548.683,0.116,2022-03-29 11:03:48
"1101450",2548.683,0.284,2022-03-29 11:03:55
"1101450",2548.683,0.455,2022-03-29 11:04:12
"1101450",2548.683,0.208,2022-03-29 11:04:39
"1101450",2548.683,0.387,2022-03-29 11:04:51
"1101450",2548.683,0.239,2022-03-29 11:05:15
"1101450",2548.683,0.323,2022-03-29 11:05:29
"1101450",2548.683,0.178,2022-03-29 11:05:49
"1101450",2548.683,0.496,2022-03-29 11:05:59
"1101450",2548.683,0.16,2022-03-29 11:06:29
"1101450",2548.683,0.393,2022-03-29 11:06:39
"1101450",2548.683,0.387,2022-03-29 11:07:03
"1101450",2548.683,0.606,2022-03-29 11:07:26
"1101450",2548.683,0.239,2022-03-29 11:08:03
"1101450",2548.683,0.115,2022-03-29 11:08:42
"1101450",2548.683,0.166,2022-03-29 11:08:49
"1101450",2548.683,0.395,2022-03-29 11:08:59
"1101450",2548.683,0.145,2022-03-29 11:09:22
"1101450",2548.683,0.171,2022-03-29 11:09:31
"1101450",2548.683,0.234,2022-03-29 11:09:42
"1101450",2548.683,0.112,2022-03-29 11:09:58
"1101450",2548.683,0.166,2022-03-29 11:10:05
"1101450",2548.683,0.219,2022-03-29 11:10:15
"1101450",2548.683,0.172,2022-03-29 11:10:28
"2102325",2544.857,0.131,2022-03-29 11:10:39
"2102325",2544.857,0.21,2022-03-29 11:10:47
"2102325",2544.857,0.15,2022-03-29 11:11:00
"2102325",2544.857,0.158,2022-03-29 11:11:17
"2102325",2544.857,0.159,2022-03-29 11:11:26
"2102325",2544.857,0.16,2022-03-29 11:11:37
"2102325",2544.857,0.211,2022-03-29 11:11:46
"2102325",2544.857,0.149,2022-03-29 11:11:59
"2102325",2544.857,0.152,2022-03-29 11:12:08
