"CD_MUN","AREA_KM2","time_taken_min","adt_start"
"2107357",2452.615,1.145,2022-03-29 15:49:44
"2107357",2452.615,2.43,2022-03-29 15:50:59
"2107357",2452.615,0.357,2022-03-29 15:53:34
"2107357",2452.615,1.603,2022-03-29 15:53:58
"2107357",2452.615,2.877,2022-03-29 15:55:43
"2107357",2452.615,1.433,2022-03-29 15:58:41
"2107357",2452.615,1.859,2022-03-29 16:00:14
"2107357",2452.615,0.749,2022-03-29 16:02:12
"1300086",2446.121,0.581,2022-03-29 16:03:05
"1300086",2446.121,0.558,2022-03-29 16:03:41
"1300086",2446.121,0.219,2022-03-29 16:04:15
"1300086",2446.121,0.316,2022-03-29 16:04:28
"1300086",2446.121,0.15,2022-03-29 16:04:47
"1300086",2446.121,0.345,2022-03-29 16:04:56
"1300086",2446.121,0.224,2022-03-29 16:05:29
"1300086",2446.121,0.161,2022-03-29 16:05:43
"1300086",2446.121,0.899,2022-03-29 16:05:52
"1300086",2446.121,0.151,2022-03-29 16:06:46
"1300086",2446.121,0.331,2022-03-29 16:06:55
"1300086",2446.121,0.351,2022-03-29 16:07:26
"1300086",2446.121,0.118,2022-03-29 16:07:47
"1300086",2446.121,3.483,2022-03-29 16:07:54
"1300086",2446.121,0.137,2022-03-29 16:11:28
"1300086",2446.121,0.38,2022-03-29 16:11:36
"1300086",2446.121,0.482,2022-03-29 16:12:04
"1300086",2446.121,0.127,2022-03-29 16:12:33
"1300086",2446.121,0.822,2022-03-29 16:12:41
"1300086",2446.121,0.092,2022-03-29 16:13:37
"1300086",2446.121,0.208,2022-03-29 16:13:43
"1300086",2446.121,0.139,2022-03-29 16:14:04
"1300086",2446.121,0.209,2022-03-29 16:14:13
"1300086",2446.121,0.457,2022-03-29 16:14:25
"1300086",2446.121,0.098,2022-03-29 16:15:03
"1300086",2446.121,1.548,2022-03-29 16:15:09
"1300086",2446.121,0.09,2022-03-29 16:16:48
"1300086",2446.121,0.474,2022-03-29 16:16:53
"1300086",2446.121,1.457,2022-03-29 16:17:33
"1300086",2446.121,0.107,2022-03-29 16:19:00
"1300086",2446.121,0.51,2022-03-29 16:19:07
"1300086",2446.121,0.328,2022-03-29 16:19:47
"1300086",2446.121,0.14,2022-03-29 16:20:07
"1300086",2446.121,0.178,2022-03-29 16:20:15
"1300086",2446.121,1.689,2022-03-29 16:20:26
"1300086",2446.121,0.099,2022-03-29 16:22:11
"5106455",2442.452,0.64,2022-03-29 16:22:17
"5106455",2442.452,1.052,2022-03-29 16:23:11
"5106455",2442.452,0.444,2022-03-29 16:24:24
"5106455",2442.452,1.35,2022-03-29 16:25:08
"5106455",2442.452,0.254,2022-03-29 16:26:29
"5106455",2442.452,1.812,2022-03-29 16:26:49
"5106455",2442.452,0.576,2022-03-29 16:28:56
"5106455",2442.452,2.797,2022-03-29 16:29:39
"5106455",2442.452,0.245,2022-03-29 16:32:33
"5106455",2442.452,0.994,2022-03-29 16:32:47
"5106455",2442.452,0.122,2022-03-29 16:33:51
"5106455",2442.452,0.727,2022-03-29 16:33:58
"5106455",2442.452,0.12,2022-03-29 16:35:03
"5106455",2442.452,1.362,2022-03-29 16:35:11
"5106455",2442.452,0.134,2022-03-29 16:36:36
"5106455",2442.452,0.75,2022-03-29 16:36:44
"5106455",2442.452,0.175,2022-03-29 16:37:29
"5106455",2442.452,0.51,2022-03-29 16:37:42
"5106455",2442.452,0.13,2022-03-29 16:38:18
"5106455",2442.452,0.674,2022-03-29 16:38:26
"5106455",2442.452,0.244,2022-03-29 16:39:21
"5106455",2442.452,0.588,2022-03-29 16:39:44
"5106455",2442.452,0.242,2022-03-29 16:40:19
"5106455",2442.452,0.227,2022-03-29 16:40:38
"5106455",2442.452,0.966,2022-03-29 16:40:52
"5106455",2442.452,0.129,2022-03-29 16:41:53
"5106455",2442.452,0.597,2022-03-29 16:42:00
"5106455",2442.452,0.193,2022-03-29 16:42:42
"5106455",2442.452,1.243,2022-03-29 16:42:57
"5106455",2442.452,1.116,2022-03-29 16:44:11
"5106455",2442.452,0.138,2022-03-29 16:45:23
"5106455",2442.452,1.65,2022-03-29 16:45:31
"5106455",2442.452,0.35,2022-03-29 16:47:18
"5106455",2442.452,0.221,2022-03-29 16:47:45
"5106455",2442.452,0.8,2022-03-29 16:47:58
"5106455",2442.452,0.746,2022-03-29 16:48:57
"5108055",2432.07,0.897,2022-03-29 16:49:42
"5108055",2432.07,0.965,2022-03-29 16:50:46
"5108055",2432.07,0.274,2022-03-29 16:51:48
"5108055",2432.07,0.692,2022-03-29 16:52:08
"5108055",2432.07,0.665,2022-03-29 16:53:04
"5108055",2432.07,0.352,2022-03-29 16:53:43
"5108055",2432.07,0.207,2022-03-29 16:54:12
"5108055",2432.07,0.184,2022-03-29 16:54:24
"5108055",2432.07,0.636,2022-03-29 16:54:37
"5108055",2432.07,0.75,2022-03-29 16:55:30
"5108055",2432.07,0.547,2022-03-29 16:56:16
"5108055",2432.07,1.627,2022-03-29 16:56:53
"5108055",2432.07,0.362,2022-03-29 16:58:39
"5108055",2432.07,2.084,2022-03-29 16:59:07
"5108055",2432.07,0.156,2022-03-29 17:01:23
"5108055",2432.07,3.226,2022-03-29 17:01:33
"5108055",2432.07,0.203,2022-03-29 17:04:55
"5108055",2432.07,0.964,2022-03-29 17:05:07
"5108055",2432.07,1.203,2022-03-29 17:06:14
"5108055",2432.07,0.539,2022-03-29 17:07:26
"5108055",2432.07,0.663,2022-03-29 17:08:06
"5108055",2432.07,0.55,2022-03-29 17:08:46
"5108055",2432.07,0.678,2022-03-29 17:09:25
"5108055",2432.07,0.533,2022-03-29 17:10:06
"5108055",2432.07,0.909,2022-03-29 17:10:51
"5108055",2432.07,0.544,2022-03-29 17:11:45
"5108055",2432.07,0.71,2022-03-29 17:12:29
"5108055",2432.07,0.517,2022-03-29 17:13:11
"5108055",2432.07,0.751,2022-03-29 17:13:50
"5108055",2432.07,0.908,2022-03-29 17:14:36
"5108055",2432.07,0.973,2022-03-29 17:15:48
"5108055",2432.07,1.142,2022-03-29 17:16:47
"5108055",2432.07,0.139,2022-03-29 17:17:59
"5108055",2432.07,1.993,2022-03-29 17:18:07
"5108055",2432.07,0.266,2022-03-29 17:20:19
"5108055",2432.07,1.216,2022-03-29 17:20:35
"1501956",2419.6,0.09,2022-03-29 17:21:55
"1501956",2419.6,0.133,2022-03-29 17:22:00
"1501956",2419.6,0.25,2022-03-29 17:22:08
"1501956",2419.6,0.12,2022-03-29 17:22:23
"1501956",2419.6,0.219,2022-03-29 17:22:33
"1501956",2419.6,0.549,2022-03-29 17:22:46
"1501956",2419.6,0.114,2022-03-29 17:23:19
"1501956",2419.6,1.455,2022-03-29 17:23:26
"1501956",2419.6,0.082,2022-03-29 17:24:55
"1501956",2419.6,0.093,2022-03-29 17:25:00
"1501956",2419.6,0.688,2022-03-29 17:25:06
"1501956",2419.6,0.589,2022-03-29 17:26:03
"1501956",2419.6,0.073,2022-03-29 17:26:43
"1501956",2419.6,0.171,2022-03-29 17:26:48
"1501956",2419.6,0.507,2022-03-29 17:27:03
"1501956",2419.6,0.313,2022-03-29 17:27:46
"1501956",2419.6,0.154,2022-03-29 17:28:04
"1501956",2419.6,0.493,2022-03-29 17:28:14
"1501956",2419.6,0.693,2022-03-29 17:28:55
"1501956",2419.6,0.619,2022-03-29 17:29:43
"1501956",2419.6,0.34,2022-03-29 17:30:20
"1501956",2419.6,0.182,2022-03-29 17:30:40
"1501956",2419.6,0.808,2022-03-29 17:30:52
"1501956",2419.6,0.076,2022-03-29 17:31:44
"1501956",2419.6,0.088,2022-03-29 17:31:49
"1501956",2419.6,0.427,2022-03-29 17:31:54
"1501956",2419.6,0.372,2022-03-29 17:32:26
"1501956",2419.6,0.113,2022-03-29 17:32:48
"1501956",2419.6,0.162,2022-03-29 17:32:55
"1501956",2419.6,0.244,2022-03-29 17:33:05
"1501956",2419.6,0.101,2022-03-29 17:33:20
"1501956",2419.6,0.094,2022-03-29 17:33:26
"1501956",2419.6,0.332,2022-03-29 17:33:31
"1501956",2419.6,0.13,2022-03-29 17:33:57
"1501956",2419.6,0.085,2022-03-29 17:34:06
"1501956",2419.6,0.252,2022-03-29 17:34:11
"5102793",2416.144,1.521,2022-03-29 17:34:37
"5102793",2416.144,0.776,2022-03-29 17:36:08
"5102793",2416.144,0.829,2022-03-29 17:36:58
"5102793",2416.144,0.615,2022-03-29 17:38:02
"5102793",2416.144,0.609,2022-03-29 17:38:39
"5102793",2416.144,0.264,2022-03-29 17:39:24
"5102793",2416.144,0.2,2022-03-29 17:39:40
"5102793",2416.144,1.085,2022-03-29 17:39:52
"5102793",2416.144,0.743,2022-03-29 17:41:09
"5102793",2416.144,0.386,2022-03-29 17:41:59
"5102793",2416.144,1.352,2022-03-29 17:42:30
"5102793",2416.144,0.138,2022-03-29 17:43:56
"5102793",2416.144,0.882,2022-03-29 17:44:05
"5102793",2416.144,1.091,2022-03-29 17:45:08
"5102793",2416.144,0.563,2022-03-29 17:46:13
"5102793",2416.144,1.802,2022-03-29 17:46:57
"5102793",2416.144,0.562,2022-03-29 17:48:52
"5102793",2416.144,2.651,2022-03-29 17:49:28
"5102793",2416.144,0.354,2022-03-29 17:52:12
"5102793",2416.144,2.918,2022-03-29 17:52:34
"5102793",2416.144,0.301,2022-03-29 17:55:41
"5102793",2416.144,2.451,2022-03-29 17:55:59
"5102793",2416.144,0.151,2022-03-29 17:58:34
"5102793",2416.144,1.423,2022-03-29 17:58:44
"5102793",2416.144,1.421,2022-03-29 18:00:21
"5102793",2416.144,1.299,2022-03-29 18:01:46
"5102793",2416.144,1.384,2022-03-29 18:03:19
"5102793",2416.144,2.556,2022-03-29 18:04:42
"5102793",2416.144,1.079,2022-03-29 18:07:24
"5102793",2416.144,1.339,2022-03-29 18:08:29
"5102793",2416.144,1.337,2022-03-29 18:09:59
"5102793",2416.144,1.296,2022-03-29 18:11:19
"5102793",2416.144,1.369,2022-03-29 18:12:44
"5102793",2416.144,0.516,2022-03-29 18:14:10
"5102793",2416.144,1.24,2022-03-29 18:14:44
"5102793",2416.144,0.832,2022-03-29 18:16:07
"5108204",2398.21,0.822,2022-03-29 18:16:57
"5108204",2398.21,1.642,2022-03-29 18:17:56
"5108204",2398.21,0.478,2022-03-29 18:19:44
"5108204",2398.21,3.11,2022-03-29 18:20:29
"5108204",2398.21,0.353,2022-03-29 18:23:59
"5108204",2398.21,1.164,2022-03-29 18:24:20
"5108204",2398.21,0.667,2022-03-29 18:25:42
"5108204",2398.21,1.129,2022-03-29 18:26:22
"5108204",2398.21,0.981,2022-03-29 18:27:37
"5108204",2398.21,1.129,2022-03-29 18:28:36
"5108204",2398.21,1.605,2022-03-29 18:30:02
"5108204",2398.21,0.522,2022-03-29 18:31:51
"5108204",2398.21,1.628,2022-03-29 18:32:27
"5108204",2398.21,0.871,2022-03-29 18:34:06
"5108204",2398.21,1.886,2022-03-29 18:35:17
"5108204",2398.21,0.49,2022-03-29 18:37:20
"5108204",2398.21,2.486,2022-03-29 18:38:05
"5108204",2398.21,0.249,2022-03-29 18:40:42
"5108204",2398.21,2.127,2022-03-29 18:40:57
"5108204",2398.21,0.231,2022-03-29 18:43:18
"5108204",2398.21,2.422,2022-03-29 18:43:32
"5108204",2398.21,0.215,2022-03-29 18:46:08
"5108204",2398.21,1.775,2022-03-29 18:46:21
"5108204",2398.21,0.165,2022-03-29 18:48:16
"5108204",2398.21,2.275,2022-03-29 18:48:26
"5108204",2398.21,0.457,2022-03-29 18:50:44
"5108204",2398.21,1.454,2022-03-29 18:51:12
"5108204",2398.21,0.238,2022-03-29 18:52:48
"5108204",2398.21,2.943,2022-03-29 18:53:06
"5108204",2398.21,0.497,2022-03-29 18:56:09
"5108204",2398.21,1.199,2022-03-29 18:56:49
"5108204",2398.21,0.38,2022-03-29 18:58:09
"5108204",2398.21,0.975,2022-03-29 18:58:37
"5108204",2398.21,0.632,2022-03-29 18:59:44
"5108204",2398.21,0.558,2022-03-29 19:00:37
"5108204",2398.21,1.747,2022-03-29 19:01:11
"5104807",2396.589,0.793,2022-03-29 19:03:19
"5104807",2396.589,3.155,2022-03-29 19:04:07
"5104807",2396.589,0.767,2022-03-29 19:07:24
"5104807",2396.589,3.25,2022-03-29 19:08:22
"5104807",2396.589,0.473,2022-03-29 19:11:46
"5104807",2396.589,1.811,2022-03-29 19:12:15
"5104807",2396.589,0.826,2022-03-29 19:14:17
"5104807",2396.589,1.015,2022-03-29 19:15:08
"5104807",2396.589,2.051,2022-03-29 19:16:17
"5104807",2396.589,0.733,2022-03-29 19:18:26
"5104807",2396.589,2.647,2022-03-29 19:19:18
"5104807",2396.589,0.737,2022-03-29 19:22:04
"5104807",2396.589,2.852,2022-03-29 19:22:50
"5104807",2396.589,0.818,2022-03-29 19:26:02
"5104807",2396.589,3.197,2022-03-29 19:27:12
"5104807",2396.589,0.656,2022-03-29 19:30:26
"5104807",2396.589,4.875,2022-03-29 19:31:09
"5104807",2396.589,0.883,2022-03-29 19:36:16
"5104807",2396.589,3.011,2022-03-29 19:37:19
"5104807",2396.589,1.179,2022-03-29 19:40:33
"5104807",2396.589,3.813,2022-03-29 19:42:07
"5104807",2396.589,0.791,2022-03-29 19:46:07
"5104807",2396.589,2.167,2022-03-29 19:47:03
"5104807",2396.589,2.112,2022-03-29 19:49:20
"5104807",2396.589,2.763,2022-03-29 19:51:46
"5104807",2396.589,1.574,2022-03-29 19:54:42
"5104807",2396.589,2.45,2022-03-29 19:56:37
"5104807",2396.589,2.642,2022-03-29 19:59:24
"5104807",2396.589,0.715,2022-03-29 20:02:08
"5104807",2396.589,2.298,2022-03-29 20:03:03
"5104807",2396.589,1.641,2022-03-29 20:05:27
"5104807",2396.589,1.798,2022-03-29 20:07:24
"5104807",2396.589,2.536,2022-03-29 20:09:27
"5104807",2396.589,0.778,2022-03-29 20:12:06
"5104807",2396.589,2.123,2022-03-29 20:13:09
"5104807",2396.589,1.574,2022-03-29 20:15:23
"5106190",2375.578,1.432,2022-03-29 20:17:08
"5106190",2375.578,1.259,2022-03-29 20:18:34
"5106190",2375.578,1.338,2022-03-29 20:20:00
"5106190",2375.578,1.065,2022-03-29 20:21:21
"5106190",2375.578,2.541,2022-03-29 20:22:31
"5106190",2375.578,0.86,2022-03-29 20:25:07
"5106190",2375.578,1.526,2022-03-29 20:26:06
"5106190",2375.578,2.013,2022-03-29 20:27:39
"5106190",2375.578,1.195,2022-03-29 20:30:13
"5106190",2375.578,0.417,2022-03-29 20:31:31
"5106190",2375.578,1.375,2022-03-29 20:32:00
"5106190",2375.578,2.33,2022-03-29 20:33:30
"5106190",2375.578,0.928,2022-03-29 20:35:56
"5106190",2375.578,1.679,2022-03-29 20:37:00
"5106190",2375.578,0.424,2022-03-29 20:38:47
"5106190",2375.578,2.114,2022-03-29 20:39:14
"5106190",2375.578,1.474,2022-03-29 20:41:29
"5106190",2375.578,1.24,2022-03-29 20:42:59
"5106190",2375.578,2.397,2022-03-29 20:44:25
"5106190",2375.578,1.225,2022-03-29 20:46:57
"5106190",2375.578,3.025,2022-03-29 20:48:26
"5106190",2375.578,0.973,2022-03-29 20:51:34
"5106190",2375.578,2.544,2022-03-29 20:52:39
"5106190",2375.578,0.741,2022-03-29 20:55:19
"5106190",2375.578,3.591,2022-03-29 20:56:16
"5106190",2375.578,0.675,2022-03-29 21:00:18
"5106190",2375.578,1.235,2022-03-29 21:01:06
"5106190",2375.578,1.091,2022-03-29 21:02:30
"5106190",2375.578,1.139,2022-03-29 21:03:36
"5106190",2375.578,2.017,2022-03-29 21:04:53
"5106190",2375.578,1.139,2022-03-29 21:06:57
"5106190",2375.578,1.101,2022-03-29 21:08:12
"5106190",2375.578,1.281,2022-03-29 21:09:25
"5106190",2375.578,1.495,2022-03-29 21:10:52
"5106190",2375.578,1.254,2022-03-29 21:12:25
"5106190",2375.578,1.951,2022-03-29 21:13:52
"1502772",2369.098,0.519,2022-03-29 21:15:56
"1502772",2369.098,1.682,2022-03-29 21:16:34
"1502772",2369.098,0.295,2022-03-29 21:18:18
"1502772",2369.098,1.798,2022-03-29 21:18:41
"1502772",2369.098,0.314,2022-03-29 21:20:33
"1502772",2369.098,1.65,2022-03-29 21:20:54
"1502772",2369.098,0.157,2022-03-29 21:22:37
"1502772",2369.098,2.993,2022-03-29 21:22:46
"1502772",2369.098,0.141,2022-03-29 21:25:51
"1502772",2369.098,1.668,2022-03-29 21:26:02
"1502772",2369.098,0.128,2022-03-29 21:27:50
"1502772",2369.098,2.796,2022-03-29 21:27:58
"1502772",2369.098,0.178,2022-03-29 21:30:50
"1502772",2369.098,0.658,2022-03-29 21:31:01
"1502772",2369.098,1.095,2022-03-29 21:31:48
"1502772",2369.098,2.688,2022-03-29 21:32:54
"1502772",2369.098,0.14,2022-03-29 21:35:39
"1502772",2369.098,1.074,2022-03-29 21:35:47
"1502772",2369.098,1.591,2022-03-29 21:37:04
"1502772",2369.098,0.621,2022-03-29 21:38:40
"1502772",2369.098,1.969,2022-03-29 21:39:25
"1502772",2369.098,0.234,2022-03-29 21:41:36
"1502772",2369.098,1.127,2022-03-29 21:41:50
"1502772",2369.098,0.956,2022-03-29 21:43:07
"1502772",2369.098,0.617,2022-03-29 21:44:04
"1502772",2369.098,1.705,2022-03-29 21:44:49
"1502772",2369.098,0.352,2022-03-29 21:46:36
"1502772",2369.098,1.699,2022-03-29 21:46:58
"1502772",2369.098,0.141,2022-03-29 21:48:51
"1502772",2369.098,0.564,2022-03-29 21:48:59
"1502772",2369.098,0.792,2022-03-29 21:49:44
"1502772",2369.098,0.416,2022-03-29 21:50:32
"1502772",2369.098,1.388,2022-03-29 21:51:09
"1502772",2369.098,0.323,2022-03-29 21:52:40
"1502772",2369.098,1.745,2022-03-29 21:52:59
"1502772",2369.098,0.201,2022-03-29 21:54:51
"1707108",2355.152,1.428,2022-03-29 21:55:03
"1707108",2355.152,1.025,2022-03-29 21:56:42
"1707108",2355.152,1.521,2022-03-29 21:57:44
"1707108",2355.152,2.438,2022-03-29 21:59:30
"1707108",2355.152,0.88,2022-03-29 22:02:01
"1707108",2355.152,3.636,2022-03-29 22:03:09
"1707108",2355.152,0.379,2022-03-29 22:06:55
"1707108",2355.152,1.76,2022-03-29 22:07:21
"1707108",2355.152,1.277,2022-03-29 22:09:15
"1707108",2355.152,1.092,2022-03-29 22:10:36
"1707108",2355.152,0.87,2022-03-29 22:11:48
"1707108",2355.152,0.645,2022-03-29 22:12:53
"1707108",2355.152,2.236,2022-03-29 22:13:38
"1707108",2355.152,0.273,2022-03-29 22:16:01
"1707108",2355.152,1.513,2022-03-29 22:16:17
"1707108",2355.152,0.509,2022-03-29 22:18:29
"1707108",2355.152,1.383,2022-03-29 22:19:02
"1707108",2355.152,1.18,2022-03-29 22:20:36
"1707108",2355.152,1.362,2022-03-29 22:22:01
"1707108",2355.152,0.649,2022-03-29 22:23:33
"1707108",2355.152,1.152,2022-03-29 22:24:16
"1707108",2355.152,1.566,2022-03-29 22:25:45
"1707108",2355.152,1.872,2022-03-29 22:27:21
"1707108",2355.152,1.501,2022-03-29 22:29:24
"1707108",2355.152,2.918,2022-03-29 22:31:07
"1707108",2355.152,0.953,2022-03-29 22:34:09
"1707108",2355.152,1.019,2022-03-29 22:35:17
"1707108",2355.152,0.753,2022-03-29 22:36:29
"1707108",2355.152,2.334,2022-03-29 22:37:21
"1707108",2355.152,0.6,2022-03-29 22:39:49
"1707108",2355.152,1.294,2022-03-29 22:40:27
"1707108",2355.152,1.382,2022-03-29 22:41:54
"1707108",2355.152,1.348,2022-03-29 22:43:21
"1707108",2355.152,1.911,2022-03-29 22:44:55
"1707108",2355.152,1.207,2022-03-29 22:46:56
"1707108",2355.152,2.609,2022-03-29 22:48:17
"1720903",2341.909,0.449,2022-03-29 22:51:01
"1720903",2341.909,1.72,2022-03-29 22:51:29
"1720903",2341.909,0.478,2022-03-29 22:53:21
"1720903",2341.909,0.441,2022-03-29 22:53:50
"1720903",2341.909,0.972,2022-03-29 22:54:39
"1720903",2341.909,0.489,2022-03-29 22:55:37
"1720903",2341.909,1.716,2022-03-29 22:56:12
"1720903",2341.909,0.259,2022-03-29 22:57:58
"1720903",2341.909,1.65,2022-03-29 22:58:15
"1720903",2341.909,0.312,2022-03-29 22:59:58
"1720903",2341.909,1.506,2022-03-29 23:00:17
"1720903",2341.909,0.133,2022-03-29 23:01:52
"1720903",2341.909,0.577,2022-03-29 23:02:00
"1720903",2341.909,0.315,2022-03-29 23:02:48
"1720903",2341.909,0.599,2022-03-29 23:03:07
"1720903",2341.909,1.464,2022-03-29 23:03:55
"1720903",2341.909,0.425,2022-03-29 23:05:23
"1720903",2341.909,0.419,2022-03-29 23:05:57
"1720903",2341.909,0.551,2022-03-29 23:06:22
"1720903",2341.909,0.744,2022-03-29 23:07:05
"1720903",2341.909,0.568,2022-03-29 23:07:50
"1720903",2341.909,1.479,2022-03-29 23:08:33
"1720903",2341.909,0.571,2022-03-29 23:10:02
"1720903",2341.909,0.975,2022-03-29 23:10:43
"1720903",2341.909,1.91,2022-03-29 23:11:41
"1720903",2341.909,0.148,2022-03-29 23:13:43
"1720903",2341.909,0.641,2022-03-29 23:13:52
"1720903",2341.909,0.253,2022-03-29 23:14:40
"1720903",2341.909,1.046,2022-03-29 23:14:56
"1720903",2341.909,0.321,2022-03-29 23:16:03
"1720903",2341.909,0.248,2022-03-29 23:16:25
"1720903",2341.909,0.383,2022-03-29 23:16:40
"1720903",2341.909,0.578,2022-03-29 23:17:10
"1720903",2341.909,2.966,2022-03-29 23:17:45
"1720903",2341.909,0.145,2022-03-29 23:20:50
"1720903",2341.909,1.278,2022-03-29 23:20:59
"1200450",2322.041,0.935,2022-03-29 23:22:22
"1200450",2322.041,1.179,2022-03-29 23:23:23
"1200450",2322.041,1.431,2022-03-29 23:24:43
"1200450",2322.041,1.179,2022-03-29 23:26:22
"1200450",2322.041,0.229,2022-03-29 23:27:40
"1200450",2322.041,1.537,2022-03-29 23:27:58
"1200450",2322.041,1.356,2022-03-29 23:29:42
"1200450",2322.041,0.215,2022-03-29 23:31:13
"1200450",2322.041,1.025,2022-03-29 23:31:26
"1200450",2322.041,1.614,2022-03-29 23:32:37
"1200450",2322.041,0.724,2022-03-29 23:34:27
"1200450",2322.041,1.069,2022-03-29 23:35:10
"1200450",2322.041,1.402,2022-03-29 23:36:23
"1200450",2322.041,0.897,2022-03-29 23:37:54
"1200450",2322.041,0.808,2022-03-29 23:38:55
"1200450",2322.041,0.961,2022-03-29 23:39:52
"1200450",2322.041,1.562,2022-03-29 23:41:03
"1200450",2322.041,0.597,2022-03-29 23:42:43
"1200450",2322.041,1.232,2022-03-29 23:43:22
"1200450",2322.041,2.212,2022-03-29 23:44:43
"1200450",2322.041,0.517,2022-03-29 23:47:04
"1200450",2322.041,2.551,2022-03-29 23:47:45
"1200450",2322.041,2.543,2022-03-29 23:50:33
"1200450",2322.041,0.948,2022-03-29 23:53:12
"1200450",2322.041,1.445,2022-03-29 23:54:31
"1200450",2322.041,1.657,2022-03-29 23:56:06
"1200450",2322.041,1.187,2022-03-29 23:57:51
"1200450",2322.041,3.518,2022-03-29 23:59:09
"1200450",2322.041,0.123,2022-03-30 00:02:45
"1200450",2322.041,0.98,2022-03-30 00:02:53
"1200450",2322.041,3.703,2022-03-30 00:04:04
"1200450",2322.041,0.183,2022-03-30 00:07:53
"1200450",2322.041,1.274,2022-03-30 00:08:04
"1200450",2322.041,1.123,2022-03-30 00:09:31
"1200450",2322.041,0.317,2022-03-30 00:10:45
"1200450",2322.041,1.369,2022-03-30 00:11:08
"1709302",2270.99,0.868,2022-03-30 00:12:37
"1709302",2270.99,0.125,2022-03-30 00:13:30
"1709302",2270.99,0.326,2022-03-30 00:13:37
"1709302",2270.99,0.096,2022-03-30 00:13:59
"1709302",2270.99,0.763,2022-03-30 00:14:04
"1709302",2270.99,0.105,2022-03-30 00:14:57
"1709302",2270.99,0.331,2022-03-30 00:15:03
"1709302",2270.99,0.149,2022-03-30 00:15:23
"1709302",2270.99,0.251,2022-03-30 00:15:32
"1709302",2270.99,0.143,2022-03-30 00:15:47
"1709302",2270.99,0.918,2022-03-30 00:15:56
"1709302",2270.99,0.108,2022-03-30 00:16:53
"1709302",2270.99,0.638,2022-03-30 00:16:59
"1709302",2270.99,0.158,2022-03-30 00:17:38
"1709302",2270.99,0.306,2022-03-30 00:17:50
"1709302",2270.99,0.32,2022-03-30 00:18:08
"1709302",2270.99,0.326,2022-03-30 00:18:28
"1709302",2270.99,0.418,2022-03-30 00:18:47
"1709302",2270.99,0.57,2022-03-30 00:19:19
"1709302",2270.99,0.199,2022-03-30 00:19:53
"1709302",2270.99,0.385,2022-03-30 00:20:05
"1709302",2270.99,0.2,2022-03-30 00:20:29
"1709302",2270.99,0.409,2022-03-30 00:20:42
"1709302",2270.99,0.189,2022-03-30 00:21:06
"1709302",2270.99,1.931,2022-03-30 00:21:19
"1709302",2270.99,0.121,2022-03-30 00:23:20
"1709302",2270.99,0.311,2022-03-30 00:23:31
